Calle Cerdas;Cerdas;Cerdas;;0;Unknown;-;-
Vía 126;126;126;;0;Unknown;-;-
Calle Los Yoses;Los Yoses;Los;Yoses;0;Unknown;-;-
Calle Polaco;Polaco;Polaco;;0;Unknown;-;-
Avenida Primera;Primera;Primera;;0;Unknown;-;-
Calle 0;0;0;;0;Unknown;-;-
Avenida 1;1;1;;0;Unknown;-;-
Calle El Pedregal;El Pedregal;El;Pedregal;0;Unknown;-;-
Calle 1;1;1;;0;Unknown;-;-
Calle Los Naranjos;Los Naranjos;Los;Naranjos;0;Unknown;-;-
Calle La Amada;La Amada;La;Amada;2;Female;-;-
Calle Roble Alto;Roble Alto;Roble;Alto;0;Unknown;-;-
Calle Espinos;Espinos;Espinos;;0;Unknown;-;-
Calle Espinos;Espinos;Espinos;;0;Unknown;-;-
Calle Bogantes;Bogantes;Bogantes;;0;Unknown;-;-
Calle Las Amapolas;Las Amapolas;Las;Amapolas;0;Unknown;-;-
Avenida Alfredo González Flores;Alfredo González Flores;Alfredo;González;-2;Male;-;-
Avenida Cleto González Víquez;Cleto González Víquez;Cleto;González;-2;Male;-;-
Calle Los Geranios;Los Geranios;Los;Geranios;0;Unknown;-;-
Calle Las Pomas;Las Pomas;Las;Pomas;0;Unknown;-;-
Avenida Los Naranjos;Los Naranjos;Los;Naranjos;0;Unknown;-;-
Calle 5;5;5;;0;Unknown;-;-
Calle Los Naranjos;Los Naranjos;Los;Naranjos;0;Unknown;-;-
Vía 126;126;126;;0;Unknown;-;-
Vía 126;126;126;;0;Unknown;-;-
Calle Piquín;Piquín;Piquín;;0;Unknown;-;-
Calle Grillos;Grillos;Grillos;;0;Unknown;-;-
Calle Monte Carmelo;Monte Carmelo;Monte;Carmelo;2;Female;-;-
Vía 126;126;126;;0;Unknown;-;-
Calle El Bosque;El Bosque;El;Bosque;0;Unknown;-;-
Calle Vega;Vega;Vega;;2;Female;-;-
Calle Las Adelitas;Las Adelitas;Las;Adelitas;0;Unknown;-;-
Vía 114;114;114;;0;Unknown;-;-
Calle Rosabal;Rosabal;Rosabal;;0;Unknown;-;-
Calle 6;6;6;;0;Unknown;-;-
Avenida 6B;6B;6B;;0;Unknown;-;-
Avenida 1;1;1;;0;Unknown;-;-
Calle 4;4;4;;0;Unknown;-;-
Calle Zanjón;Zanjón;Zanjón;;0;Unknown;-;-
Calle Herrera;Herrera;Herrera;;0;Unknown;-;-
