Paseo de la Segunda República;Segunda República
Avenida 3;3
Calle Marín Muñoz;Marín Muñoz
Avenida 3;3
Calle 65;65
Vía 2;2
Parqueo Pelufo;Pelufo
Vía 2;2
Vía 2;2
Vía 2;2
Autobanco;
Autobanco;
Autobanco;
Avenida 17;17
Auto Bell;Bell
Calle 103;103
Boulevard Dent;Dent
Boulevard Dent;Dent
Avenida 7;7
Boulevard Dent;Dent
Vía 2;2
Cale 111;Cale 111
Calle 69;69
Calle 53;53
Avenida 26;26
Avenida 26;26
Calle Neverman;Neverman
Boulevard Dent;Dent
Calle 61A;61A
Rotonda de la Hispanidad;Hispanidad
Calle 87;87
Calle 103;103
Calle 103;103
Calle Cerdas;Cerdas
Calle Cerdas;Cerdas
Calle 65;65
Calle Carlos Salazar Herrera;Carlos Salazar Herrera
Calle 59;59
Calle Los Negritos;Los Negritos
Paseo Rubén Darío;Rubén Darío
Avenida 2;2
Centro Comercial Calle Real;Centro Comercial  Real
Vía 2;2
Avenida 11;11
Calle Carlos Salazar Herrera;Carlos Salazar Herrera
Transversal 69B;Transversal 69B
Rotonda de La Bandera;La Bandera
Geotecnologias S.A.;Geotecnologias S.
Calle Justo Hernández;Justo Hernández
Calle 63;63
Vía 202;202

